product_id,brand,price,category,rating,image_url,product_url
B0CRZDQ4MB,Aldo Ice Cream,221.96,Outlet,1.0,https://m.media-amazon.com/images/I/614zrVdj0fL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CRZDQ4MB
B0CRR3KD65,Valentino,376.88,Outlet,5.0,https://m.media-amazon.com/images/I/71xrZm2ehtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CRR3KD6
B0CRL94FZD,stagecoach,508.99,Outlet,4.3,https://m.media-amazon.com/images/I/715AsB-YNlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CRL94FZD
B0CNC56BHK,Femme for DKNY,314.39,Outlet,4.0,https://m.media-amazon.com/images/I/819oY31h5yL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CNC56BHK
B0CLPGR27V,friend,90.0,Outlet,5.0,https://m.media-amazon.com/images/I/71m-nX-vtGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CLPGR27V
B0CJV2JSQG,Adidas AG,55.0,Outlet,3.4,https://m.media-amazon.com/images/I/71mf6Vc+w8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CJV2JSQG
B0CJ9RNS76,guess,314.0,Outlet,5.0,https://m.media-amazon.com/images/I/61EAY0w6PyL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CJ9RNS76
B0CHQR3G75,Calvin Klein,395.0,Outlet,5.0,https://m.media-amazon.com/images/I/61JJdbh8jYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CHQR3G7
B0C6QSK5ZV,Femme for DKNY,799.0,Outlet,5.0,https://m.media-amazon.com/images/I/71i-+pZkgpL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6QSK5ZV
B0BSNQTRDH,Hugo Boss,188.0,Outlet,3.6,https://m.media-amazon.com/images/I/71P9KErLfAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BSNQTRDH
B0BQWYRWRH,Adidas AG,126.75,Outlet,4.4,https://m.media-amazon.com/images/I/51b5P2qjGKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQWYRWRH
B0BQDX96WQ,Tommy Hilfiger,329.0,Outlet,3.1,https://m.media-amazon.com/images/I/81dfDcERhEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQDX96WQ
B0BQ6X7SMZ,Adidas AG,107.0,Outlet,3.6,https://m.media-amazon.com/images/I/713zu5IDU6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQ6X7SMZ
B0BN775RNS,Champion Records,68.69,Outlet,4.1,https://m.media-amazon.com/images/I/717MI1rGjaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BN775RNS
B0BLY8QKNM,Femme for DKNY,642.0,Outlet,4.1,https://m.media-amazon.com/images/I/61ZPG8mdemL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BLY8QKNM
B0BHJBK3WV,Tommy Hilfiger,100.89,Outlet,2.6,https://m.media-amazon.com/images/I/51-SvI6BO+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BHJBK3WV
B0BDSBX8DL,Nike by You,140.41,Outlet,2.8,https://m.media-amazon.com/images/I/51lVobDKn0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDSBX8DL
B0B8D9LRXX,ECVV,15.13,Outlet,3.1,https://m.media-amazon.com/images/I/41qbhdT2deL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B8D9LRXX
B0B7TL7K9W,amber,109.0,Outlet,4.4,https://m.media-amazon.com/images/I/71oEaVNF9WL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B7TL7K9W
B0B3F3X8XH,PUMA,69.0,Outlet,4.4,https://m.media-amazon.com/images/I/71340TaqOFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B3F3X8XH
B0B1JPJS1G,Swarovski,298.0,Outlet,4.8,https://m.media-amazon.com/images/I/715+glTxVfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B1JPJS1G
B09W2NNP39,Calvin Klein,188.06,Outlet,4.3,https://m.media-amazon.com/images/I/61v4W7VvBkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09W2NNP39
B09NTNN9BT,Herschel,258.0,Outlet,3.4,https://m.media-amazon.com/images/I/41dCLYBZJ2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09NTNN9BT
B09HP2T4ZD,ZAVERI PEARLS,23.11,Outlet,5.0,https://m.media-amazon.com/images/I/51-Mf9+1KgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09HP2T4ZD
B09HP1WTST,ZAVERI PEARLS,15.48,Outlet,4.2,https://m.media-amazon.com/images/I/61LQwPzQCqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09HP1WTST
B09DMYXNWB,Skechers,98.0,Outlet,4.4,https://m.media-amazon.com/images/I/51vINbhFWAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09DMYXNWB
B0968ZCFCM,Under Armour,174.98,Outlet,4.4,https://m.media-amazon.com/images/I/61wIvMoWzxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0968ZCFCM
B095WYDZGJ,New Era,42.0,Outlet,3.8,https://m.media-amazon.com/images/I/51ZrlkMgpaS._AC_UL320_.jpg,https://www.amazon.ae/dp/B095WYDZGJ
B08ZRTMS7Y,Roxy,113.09,Outlet,4.9,https://m.media-amazon.com/images/I/51sz8kFoLQS._AC_UL320_.jpg,https://www.amazon.ae/dp/B08ZRTMS7Y
B08G446LXX,ZAVERI PEARLS,30.45,Outlet,3.8,https://m.media-amazon.com/images/I/71b5iDggt5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08G446LXX
B0893NWZMV,Polo Ralph Lauren,419.0,Outlet,4.8,https://m.media-amazon.com/images/I/71ksBr80AgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0893NWZMV
B08825HPRK,Levi Strauss & Co.,226.26,Outlet,4.4,https://m.media-amazon.com/images/I/61U4LjttSUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08825HPRK
B086ZN99MG,Under Armour,114.0,Outlet,4.3,https://m.media-amazon.com/images/I/61+KonDtHvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B086ZN99MG
B084L1JV38,Human Genome Organisation,470.56,Outlet,4.2,https://m.media-amazon.com/images/I/81kTNUeYDCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B084L1JV38
B084KKKHKK,ZAVERI PEARLS,46.75,Outlet,3.9,https://m.media-amazon.com/images/I/715Z212Ov0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B084KKKHKK
B084H5FN84,Tommy Hilfiger,102.96,Outlet,4.2,https://m.media-amazon.com/images/I/7152-6cN++L._AC_UL320_.jpg,https://www.amazon.ae/dp/B084H5FN84
B07ZYTXLCP,ZAVERI PEARLS,37.43,Outlet,3.8,https://m.media-amazon.com/images/I/61SQ+fGibOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07ZYTXLCP
B07ZWNGJHD,Femme for DKNY,572.96,Outlet,4.0,https://m.media-amazon.com/images/I/81pe1Pu0YHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07ZWNGJHD
B07ZMTXJFV,Skechers,235.96,Outlet,4.6,https://m.media-amazon.com/images/I/51OPxXnVmKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07ZMTXJFV
B07YXMWGCR,Under Armour,135.0,Outlet,4.6,https://m.media-amazon.com/images/I/71TtisEVvBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07YXMWGCR
B07RHZV5C8,Femme for DKNY,743.42,Outlet,3.1,https://m.media-amazon.com/images/I/71gi5vCrciL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RHZV5C8
B07P3CTC3Z,Champion Records,60.0,Outlet,4.8,https://m.media-amazon.com/images/I/91IdSUtR-nL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07P3CTC3Z
B07NZXCJ8M,ZAVERI PEARLS,19.35,Outlet,4.2,https://m.media-amazon.com/images/I/714txCIyXHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07NZXCJ8M
B07NCB8FT6,Calvin Klein,134.68,Outlet,4.6,https://m.media-amazon.com/images/I/61+2yHqi8WL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07NCB8FT6
B07N1351Z3,Skechers,172.03,Outlet,4.5,https://m.media-amazon.com/images/I/61G3OawtnpL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07N1351Z3
B07H3WJJGG,Casio,226.22,Outlet,4.7,https://m.media-amazon.com/images/I/61D7l5xOH7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07H3WJJGG
B078VG9KHV,Herschel,109.0,Outlet,4.6,https://m.media-amazon.com/images/I/71Cs0jod+uS._AC_UL320_.jpg,https://www.amazon.ae/dp/B078VG9KHV
B071Z2Q68Y,Skechers,92.0,Outlet,4.4,https://m.media-amazon.com/images/I/81kBzsXbooL._AC_UL320_.jpg,https://www.amazon.ae/dp/B071Z2Q68Y
B0711M3BMC,Skechers,166.36,Outlet,4.4,https://m.media-amazon.com/images/I/611LgrKKkVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0711M3BMC
B018OAYWBA,YouBella,23.77,Outlet,3.5,https://m.media-amazon.com/images/I/71Dy5M01-hL._AC_UL320_.jpg,https://www.amazon.ae/dp/B018OAYWBA
B00N026URM,Pandora,133.0,Outlet,4.5,https://m.media-amazon.com/images/I/61jHn2rNxNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00N026URM
B00ACIG5KY,Hanes,112.0,Outlet,4.5,https://m.media-amazon.com/images/I/61enPcR7w2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B00ACIG5KY
B005BF86YQ,Femme for DKNY,405.0,Outlet,4.0,https://m.media-amazon.com/images/I/81g2NuslWpL._AC_UL320_.jpg,https://www.amazon.ae/dp/B005BF86YQ
B0CTHYQYV9,Oakley,414.0,Outlet,4.3,https://m.media-amazon.com/images/I/51ZZrj9j16L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CTHYQYV9
B0CRR2S1KV,Valentino,178.82,Outlet,4.4,https://m.media-amazon.com/images/I/617AXbR0kuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CRR2S1KV
B0CQMW9ML4,Kipling,169.0,Outlet,4.5,https://m.media-amazon.com/images/I/81CKqB1G8kL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CQMW9ML4
B0CQ4FSBVZ,Valentino,90.12,Outlet,5.0,https://m.media-amazon.com/images/I/61SKlcsrC9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CQ4FSBVZ
B0CQ4FHSM7,Valentino,72.22,Outlet,5.0,https://m.media-amazon.com/images/I/71xbiNMoseL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CQ4FHSM7
B0CNBZNP3P,Femme for DKNY,469.45,Outlet,3.9,https://m.media-amazon.com/images/I/81fPaxokZSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CNBZNP3P
B0CLVKDNSG,Adidas AG,95.0,Outlet,4.3,https://m.media-amazon.com/images/I/A1GhBAVgNRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CLVKDNSG
B0C6QJ95GD,Tommy Hilfiger,407.7,Outlet,4.5,https://m.media-amazon.com/images/I/81WadPSKlOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6QJ95GD
B0C6QGMZB5,Tommy Hilfiger,413.55,Outlet,3.6,https://m.media-amazon.com/images/I/51QFqySWcdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6QGMZB
B0C3B3B4FR,Herschel,80.0,Outlet,5.0,https://m.media-amazon.com/images/I/516K2WdfgXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3B3B4FR
B0C3B36ZW5,Herschel,94.0,Outlet,5.0,https://m.media-amazon.com/images/I/61VU483oPYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3B36ZW
B0C1K2XCFV,dice,35.41,Outlet,3.6,https://m.media-amazon.com/images/I/51awcSv1-xL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C1K2XCFV
B0BY5TFFJR,guess,258.04,Outlet,4.0,https://m.media-amazon.com/images/I/8188Em4EGBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BY5TFFJR
B0BWK39LH5,Tommy Jeans,227.44,Outlet,3.8,https://m.media-amazon.com/images/I/91h2GBfMPfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BWK39LH
B0BTDLWTSS,Aldo Ice Cream,174.61,Outlet,5.0,https://m.media-amazon.com/images/I/41WeWvZXgjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BTDLWTSS
B0BSS8JCLF,South African Bureau of State Security,137.0,Outlet,4.6,https://m.media-amazon.com/images/I/414MgDcGy+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BSS8JCLF
B0BS49JVXP,Calvin Klein,275.0,Outlet,5.0,https://m.media-amazon.com/images/I/61evGvmH0CL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BS49JVXP
B0BQG8FN5V,Tommy Hilfiger,559.0,Outlet,4.2,https://m.media-amazon.com/images/I/71pdi4LAjuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQG8FN5V
B0BJ9RHYXT,Adidas AG,111.5,Outlet,4.5,https://m.media-amazon.com/images/I/91rsiCW6ZuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BJ9RHYXT
B0BJ7PGHVM,Hugo Boss,138.0,Outlet,3.4,https://m.media-amazon.com/images/I/71DIXeq+b2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BJ7PGHVM
B0BJ7MHB3M,Calvin Klein,123.97,Outlet,4.2,https://m.media-amazon.com/images/I/81rP5sKOsIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BJ7MHB3M
B0BHJFBCCB,Tommy Hilfiger,340.16,Outlet,4.0,https://m.media-amazon.com/images/I/61QdgBje2rL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BHJFBCCB
B07VDWP4G6,Ranger,18.74,Sportswear,4.2,https://m.media-amazon.com/images/I/818skH1RpzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07VDWP4G6
B07RXZM8ZP,Faustine,20.0,Sportswear,4.6,https://m.media-amazon.com/images/I/71CFPs+UIZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RXZM8ZP
B07FKFHTF7,Nike by You,53.0,Sportswear,4.5,https://m.media-amazon.com/images/I/61Be5LVi4nL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07FKFHTF7
B07W82S4FL,Nike by You,71.0,Sportswear,4.6,https://m.media-amazon.com/images/I/71uhSvuf1HL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07W82S4FL
B0C2VGJQQR,ECVV,15.8,Sportswear,4.0,https://m.media-amazon.com/images/I/51IUFDjLINL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2VGJQQR
B0BGXM7NLQ,Adidas AG,55.0,Sportswear,4.7,https://m.media-amazon.com/images/I/81XBTGlPFFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BGXM7NLQ
B07FKG7VBY,Nike by You,50.0,Sportswear,4.6,https://m.media-amazon.com/images/I/51ZU9LTIV1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07FKG7VBY
B09SM1ZS85,Nike by You,66.64,Sportswear,4.6,https://m.media-amazon.com/images/I/71blBEaeYNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09SM1ZS8
B0F2FHTJPR,Enki et l'ordre du monde,50.99,Sportswear,4.9,https://m.media-amazon.com/images/I/71FN4EtPUmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F2FHTJPR
B0DM6Z9VP8,New Balance 550,27.89,Sportswear,4.5,https://m.media-amazon.com/images/I/61ofohJRCgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DM6Z9VP8
B0D63CGDNS,Zoofly,98.99,Sportswear,4.2,https://m.media-amazon.com/images/I/71WTbIcte6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D63CGDNS
B000EC36LY,Hanes,59.0,Sportswear,4.2,https://m.media-amazon.com/images/I/51WdDiJtYSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B000EC36LY
B07VJ644S4,Ranger,18.74,Sportswear,4.1,https://m.media-amazon.com/images/I/91NV-SKg95L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07VJ644S4
B07VH3R4KJ,Ranger,18.74,Sportswear,4.1,https://m.media-amazon.com/images/I/71Wu2PcNNIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07VH3R4KJ
B0CVB8H7YY,PUMA,27.0,Sportswear,4.2,https://m.media-amazon.com/images/I/61xbDE4Of0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CVB8H7YY
B083HKWZ95,Nike by You,60.0,Sportswear,4.6,https://m.media-amazon.com/images/I/81eRuQ2PXaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B083HKWZ9
B07W6YJ9CB,Nike by You,67.0,Sportswear,4.4,https://m.media-amazon.com/images/I/41C49csZSRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07W6YJ9CB
B0B63KB41C,p–n junction,78.0,Sportswear,2.1,https://m.media-amazon.com/images/I/51UcypMYStL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B63KB41C
B0951QDRG8,Bambosze,35.97,Sportswear,4.2,https://m.media-amazon.com/images/I/81vt3h7pOLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0951QDRG8
B0DZXPL7NB,Zoofly,139.99,Sportswear,3.9,https://m.media-amazon.com/images/I/81va5mlnVrL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DZXPL7NB
B0BP2RK5SX,Adidas AG,40.95,Sportswear,4.6,https://m.media-amazon.com/images/I/61dmXJw6zzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BP2RK5SX
B0B8CTRVHF,Nike by You,58.0,Sportswear,4.6,https://m.media-amazon.com/images/I/71kw8yXI-cL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B8CTRVHF
B0CRRH2WRJ,Generic Motorcycle,29.8,Sportswear,4.0,https://m.media-amazon.com/images/I/71cFL2RiFfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CRRH2WRJ
B0C2DSSX24,Under Armour,153.0,Sportswear,4.6,https://m.media-amazon.com/images/I/81GHA3pnF-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2DSSX24
B0BWLYJ7PF,SPVISE,37.64,Sportswear,4.4,https://m.media-amazon.com/images/I/51tM9KQFV3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BWLYJ7PF
B07DY5HR31,Under Armour,49.0,Sportswear,4.6,https://m.media-amazon.com/images/I/51leQAaeYFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07DY5HR3
B07LGH8R6V,Nike by You,52.0,Sportswear,4.4,https://m.media-amazon.com/images/I/61C16TxkpjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07LGH8R6V
B00KBZSQ64,Hanes,94.86,Sportswear,4.5,https://m.media-amazon.com/images/I/612FoFgmNUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00KBZSQ64
B0CTHBKTCL,Zuimei,30.0,Sportswear,4.2,https://m.media-amazon.com/images/I/81qbJWO+G5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CTHBKTCL
B082MPVM34,New Balance 550,386.67,Sportswear,4.5,https://m.media-amazon.com/images/I/71jFMMjGM4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B082MPVM34
B06XKXTDLS,PUMA,52.0,Sportswear,4.6,https://m.media-amazon.com/images/I/81WD3Aw5-ZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B06XKXTDLS
B0DM6XXBKN,New Balance 550,29.54,Sportswear,4.6,https://m.media-amazon.com/images/I/71JloNCsXgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DM6XXBKN
B0BQ6LZDSN,Nike by You,132.0,Sportswear,4.3,https://m.media-amazon.com/images/I/61nTkyxCm+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQ6LZDSN
B006WFRDW0,Nike by You,50.0,Sportswear,4.6,https://m.media-amazon.com/images/I/61TUKs-f+rL._AC_UL320_.jpg,https://www.amazon.ae/dp/B006WFRDW
B06XSGG9WK,Jack & Jones,56.04,Sportswear,4.2,https://m.media-amazon.com/images/I/717h19gliOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B06XSGG9WK
B0D7MRD1P6,PGA Tour Superstore,83.96,Sportswear,3.8,https://m.media-amazon.com/images/I/71hiWld+3mL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D7MRD1P6
B00K5CVNGI,Nike by You,86.0,Sportswear,4.6,https://m.media-amazon.com/images/I/719pJfSfeUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00K5CVNGI
B0BTJ7LV98,Pardus 21,18.0,Sportswear,4.2,https://m.media-amazon.com/images/I/61GSYqNaWbL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BTJ7LV98
B0BSFVBCKQ,Tommy Hilfiger,538.41,Sportswear,4.3,https://m.media-amazon.com/images/I/81lWVrFiT3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BSFVBCKQ
B006WFRFIW,Nike by You,41.0,Sportswear,4.6,https://m.media-amazon.com/images/I/71JRMh8OXxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B006WFRFIW
B011QQE1HE,Gildan,117.0,Sportswear,4.5,https://m.media-amazon.com/images/I/61C-skMeafL._AC_UL320_.jpg,https://www.amazon.ae/dp/B011QQE1HE
B0BJ9J1GFH,Adidas AG,63.22,Sportswear,4.4,https://m.media-amazon.com/images/I/71PaJCc1XFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BJ9J1GFH
B0DS1F46HF,Vocabularium Cornicum,44.0,Sportswear,3.4,https://m.media-amazon.com/images/I/41Fti8LCJTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DS1F46HF
B0D9BH2MXZ,Zoofly,98.95,Sportswear,4.2,https://m.media-amazon.com/images/I/71QWCDS5qML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D9BH2MXZ
B0BP7YN5XB,Adidas AG,29.0,Sportswear,4.6,https://m.media-amazon.com/images/I/71ltBc7UuPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BP7YN5XB
B07W5XZ76D,Nike by You,58.0,Sportswear,4.3,https://m.media-amazon.com/images/I/71evxPrH6oL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07W5XZ76D
B01AK7Y102,Champion Records,69.0,Sportswear,4.5,https://m.media-amazon.com/images/I/71AfrTRYIiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01AK7Y
B07RZMTCDW,Scout Outdoor Essentials,34.0,Sportswear,3.8,https://m.media-amazon.com/images/I/71Fw7kJBOyL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RZMTCDW
B0F4N7CHKB,PUJANE,35.99,Sportswear,4.2,https://m.media-amazon.com/images/I/71w4AQ+PXoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F4N7CHKB
B0B3JYJQPT,Columbia Records,142.97,Sportswear,4.4,https://m.media-amazon.com/images/I/61kxtVQzChL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B3JYJQPT
B0B97R937F,American Eagle motorcycles,46.77,Sportswear,4.4,https://m.media-amazon.com/images/I/412B147uvNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B97R937F
B07PZB1D8K,CWVLC,33.83,Sportswear,4.7,https://m.media-amazon.com/images/I/71U1ORCmtQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07PZB1D8K
B0DM6Z33Y8,New Balance 550,51.63,Sportswear,5.0,https://m.media-amazon.com/images/I/61S50Aoec6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DM6Z33Y8
B077XNMSPS,Under Armour,100.69,Sportswear,4.5,https://m.media-amazon.com/images/I/41XI7sUCI2S._AC_UL320_.jpg,https://www.amazon.ae/dp/B077XNMSPS
B0D9BJF3T9,Zoofly,98.95,Sportswear,4.2,https://m.media-amazon.com/images/I/71QWCDS5qML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D9BJF3T9
B0D63CXLBR,Zoofly,98.99,Sportswear,4.2,https://m.media-amazon.com/images/I/71PnAb2gI7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D63CXLBR
B00FSB5U0G,Champion Records,100.93,Sportswear,4.2,https://m.media-amazon.com/images/I/418WsZ7x-ML._AC_UL320_.jpg,https://www.amazon.ae/dp/B00FSB5U0G
B07HNCSY6B,Nike by You,53.0,Sportswear,4.6,https://m.media-amazon.com/images/I/61Be5LVi4nL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07HNCSY6B
B00JUM4NY8,Hanes,82.56,Sportswear,4.5,https://m.media-amazon.com/images/I/817e39xUn-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B00JUM4NY8
B09MQ8QZJF,Surenow,69.99,Sportswear,4.3,https://m.media-amazon.com/images/I/711RjVXk68L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09MQ8QZJF
B09QMB28D2,South African Bureau of State Security,125.0,Sportswear,4.2,https://m.media-amazon.com/images/I/51LER9WG+9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09QMB28D
B0DX139SD1,Generic Motorcycle,26.95,Sportswear,4.0,https://m.media-amazon.com/images/I/71fcoX0mBAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DX139SD
B0CL76KKF8,Jack & Jones,27.4,Sportswear,4.3,https://m.media-amazon.com/images/I/71JYN5yp+BL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CL76KKF8
B0BQWFLT9X,Adidas AG,107.55,Sportswear,4.4,https://m.media-amazon.com/images/I/61QGyKdI4YL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQWFLT9X
B08WWH11FL,Venum,234.73,Sportswear,4.6,https://m.media-amazon.com/images/I/61aUNcvyTcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08WWH11FL
B00MOUZAS6,Cheez-It Bowl,33.08,Sportswear,4.5,https://m.media-amazon.com/images/I/612GOR3fEVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00MOUZAS6
B0BP2QJ7LQ,Adidas AG,46.17,Sportswear,4.6,https://m.media-amazon.com/images/I/41GTLlS0HWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BP2QJ7LQ
B07WC82J3W,Nike by You,57.58,Sportswear,4.4,https://m.media-amazon.com/images/I/71z+XecS3iL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07WC82J3W
B0C2FYX27Z,Under Armour,101.81,Sportswear,4.6,https://m.media-amazon.com/images/I/810PBs-qJHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2FYX27Z
B0DHCX1DJ3,Adidas AG,58.96,Sportswear,4.0,https://m.media-amazon.com/images/I/813k7AwlP6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DHCX1DJ3
B0D33GXRZP,Adidas AG,54.77,Sportswear,5.0,https://m.media-amazon.com/images/I/81q0+BsCMJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D33GXRZP
B0CL7KYNP3,COOFANDY,106.0,Sportswear,4.3,https://m.media-amazon.com/images/I/81428c9YYwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CL7KYNP3
B0BPTJ58K7,Adidas AG,55.0,Sportswear,4.5,https://m.media-amazon.com/images/I/61xgZKrOhFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BPTJ58K7
B07815PXR6,Under Armour,88.0,Sportswear,4.6,https://m.media-amazon.com/images/I/71JWGOn88rL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07815PXR6
